"date","amount","type","contra_account_name","message_for_recipient","ks","vs","ss","note"
"13.05.2021",-4779.5,"Bezhotovostní platba","","pp#16046 FO 1270/2021, ulk:p, online-na-facebooku-2021-0501, vratislav-filipek",NA,1270,42021,"pp#16046 FO 1270/2021, ulk:p, online-na-facebooku-2021-0501, vratislav-filipek"
"13.05.2021",-35000,"Bezhotovostní platba","","pp#15987 FO 1213/2021, olk:p, proplaceni-pr-manager-josef-indra-202104, josefindra",NA,20210402,NA,"pp#15987 FO 1213/2021, olk:p, proplaceni-pr-manager-josef-indra-202104, josefindra"
"13.05.2021",-483.95,"Bezhotovostní platba","","pp#15861 FO 1094/2021, olk:p, pr-propagace-duben-2021, josef-indra",NA,111,NA,"pp#15861 FO 1094/2021, olk:p, pr-propagace-duben-2021, josef-indra"
"13.05.2021",-2542.23,"Bezhotovostní platba","","pp#15781 FO 1015/2021, pha:p, msp8-reklama-na-facebooku-ledenduben-2021, facebook-ireland-limited",NA,202108001,NA,"pp#15781 FO 1015/2021, pha:p, msp8-reklama-na-facebooku-ledenduben-2021, facebook-ireland-limited"
"13.05.2021",-1780.73,"Bezhotovostní platba","","pp#15767 FO 1002/2021, ulk:p, online-na-facebooku-2021-0402, vratislav-filipek",NA,1002,42021,"pp#15767 FO 1002/2021, ulk:p, online-na-facebooku-2021-0402, vratislav-filipek"
"13.05.2021",-4779.5,"Bezhotovostní platba","","pp#15712 FO 948/2021, ulk:p, online-na-facebooku-2021-0401, vratislav-filipek",NA,948,42021,"pp#15712 FO 948/2021, ulk:p, online-na-facebooku-2021-0401, vratislav-filipek"
"13.05.2021",-500,"Bezhotovostní platba","","pp#15553 FO 797/2021, olk:p, fb-propagace-brezen, josef-indra",NA,111,NA,"pp#15553 FO 797/2021, olk:p, fb-propagace-brezen, josef-indra"
"13.05.2021",-20764,"Bezhotovostní platba","","pp#16106 FO 1328/2021, cen:kanc, dph-identifikovana-osoba-duben-2021, financni-urad-praha-2",NA,71339698,NA,"pp#16106 FO 1328/2021, cen:kanc, dph-identifikovana-osoba-duben-2021, financni-urad-praha-2"
"13.05.2021",-9830.04,"Bezhotovostní platba","","pp#16059 FO 1283/2021, cen:vs, pronajem-clv-a-produkce-kampani-kraj-zlinsky, age-reklamni-agentura-sro",308,20021,42021,"pp#16059 FO 1283/2021, cen:vs, pronajem-clv-a-produkce-kampani-kraj-zlinsky, age-reklamni-agentura-sro"
"13.05.2021",-603.62,"Karetní transakce","","Nákup: FACEBK *CX2AX43WJ2,  Havover Reach, 5-7 Hanover Qua, fb.me/ads, DUBLIN 2, IRL, dne 13.5.2021, částka  603.62 CZK",NA,8267,NA,"Nákup: FACEBK *CX2AX43WJ2,  Havover Reach, 5-7 Hanover Qua, fb.me/ads, DUBLIN 2, IRL, dne 13.5.2021, částka  603.62 CZK"
"13.05.2021",-72600,"Okamžitá odchozí platba","","pp#16099 FO 1322/2021, cen:vs, sluzby-spojene-s-porizenim-analyzy-kampanovych-vizualu, beefbrothers-sro",NA,4821,42021,"pp#16099 FO 1322/2021, cen:vs, sluzby-spojene-s-porizenim-analyzy-kampanovych-vizualu, beefbrothers-sro"
"13.05.2021",-5000,"Karetní transakce","","Nákup: SEZNAM.CZ,  ul.Radlicka 3294/10, Praha 5 - Smi, 150 00, CZE, dne 12.5.2021, částka  5000.00 CZK",NA,8267,NA,"Nákup: SEZNAM.CZ,  ul.Radlicka 3294/10, Praha 5 - Smi, 150 00, CZE, dne 12.5.2021, částka  5000.00 CZK"
"13.05.2021",-20000,"Bezhotovostní platba","","pp#16088 FO 1312/2021, pak:p, proplaceni-vedouci-krajskeho-medialniho-odboru-v-pardubickem-kraji-202105, martinsaifrt",NA,20210005,NA,"pp#16088 FO 1312/2021, pak:p, proplaceni-vedouci-krajskeho-medialniho-odboru-v-pardubickem-kraji-202105, martinsaifrt"
"13.05.2021",-27515.4,"Bezhotovostní platba","","pp#16076 FO 1300/2021, cen:vs, pronajem-billboardovych-ploch-ke-kampani-kraj-karlovarsky, age-reklamni-agentura-sro",308,20003,42021,"pp#16076 FO 1300/2021, cen:vs, pronajem-billboardovych-ploch-ke-kampani-kraj-karlovarsky, age-reklamni-agentura-sro"
"13.05.2021",-40631.8,"Bezhotovostní platba","","pp#16075 FO 1299/2021, cen:vs, pronajem-billboardovych-ploch-ke-kampani-kraj-jihocesky, age-reklamni-agentura-sro",308,20001,42021,"pp#16075 FO 1299/2021, cen:vs, pronajem-billboardovych-ploch-ke-kampani-kraj-jihocesky, age-reklamni-agentura-sro"
"13.05.2021",-20703.1,"Bezhotovostní platba","","pp#16074 FO 1298/2021, cen:vs, pronajem-billboardovych-ploch-ke-kampani-kraj-olomoucky, age-reklamni-agentura-sro",308,20006,42021,"pp#16074 FO 1298/2021, cen:vs, pronajem-billboardovych-ploch-ke-kampani-kraj-olomoucky, age-reklamni-agentura-sro"
"13.05.2021",-81118.4,"Bezhotovostní platba","","pp#16073 FO 1297/2021, cen:vs, pronajem-billboardovych-ploch-ke-kampani-kraj-jihomoravsky, age-reklamni-agentura-sro",308,20002,42021,"pp#16073 FO 1297/2021, cen:vs, pronajem-billboardovych-ploch-ke-kampani-kraj-jihomoravsky, age-reklamni-agentura-sro"
"13.05.2021",-70059,"Bezhotovostní platba","","pp#16072 FO 1296/2021, cen:vs, pronajem-billboardovych-ploch-ke-kampani-kraj-moravskoslezsky, age-reklamni-agentura-sro",308,20005,42021,"pp#16072 FO 1296/2021, cen:vs, pronajem-billboardovych-ploch-ke-kampani-kraj-moravskoslezsky, age-reklamni-agentura-sro"
"13.05.2021",-40583.4,"Bezhotovostní platba","","pp#16071 FO 1295/2021, cen:vs, pronajem-billboardovych-ploch-ke-kampani-kraj-kralovehradecky, age-reklamni-agentura-sro",308,20004,42021,"pp#16071 FO 1295/2021, cen:vs, pronajem-billboardovych-ploch-ke-kampani-kraj-kralovehradecky, age-reklamni-agentura-sro"
"13.05.2021",-23268.3,"Bezhotovostní platba","","pp#16070 FO 1294/2021, cen:vs, pronajem-billboardovych-ploch-ke-kampani-kraj-ustecky, age-reklamni-agentura-sro",308,20010,42021,"pp#16070 FO 1294/2021, cen:vs, pronajem-billboardovych-ploch-ke-kampani-kraj-ustecky, age-reklamni-agentura-sro"
"13.05.2021",-146337.4,"Bezhotovostní platba","","pp#16069 FO 1293/2021, cen:vs, pronajem-billboardovych-ploch-ke-kampani-kraj-stredocesky, age-reklamni-agentura-sro",308,20009,42021,"pp#16069 FO 1293/2021, cen:vs, pronajem-billboardovych-ploch-ke-kampani-kraj-stredocesky, age-reklamni-agentura-sro"
"13.05.2021",-56361.8,"Bezhotovostní platba","","pp#16068 FO 1292/2021, cen:vs, pronajem-billboardovych-ploch-ke-kampani-kraj-praha, age-reklamni-agentura-sro",308,20012,42021,"pp#16068 FO 1292/2021, cen:vs, pronajem-billboardovych-ploch-ke-kampani-kraj-praha, age-reklamni-agentura-sro"
"13.05.2021",-51533.9,"Bezhotovostní platba","","pp#16067 FO 1291/2021, cen:vs, pronajem-billboardovych-ploch-ke-kampani-kraj-plzensky, age-reklamni-agentura-sro",308,20008,42021,"pp#16067 FO 1291/2021, cen:vs, pronajem-billboardovych-ploch-ke-kampani-kraj-plzensky, age-reklamni-agentura-sro"
"13.05.2021",-23256.2,"Bezhotovostní platba","","pp#16066 FO 1290/2021, cen:vs, pronajem-billboardovych-ploch-ke-kampani-kraj-vysocina, age-reklamni-agentura-sro",308,20011,42021,"pp#16066 FO 1290/2021, cen:vs, pronajem-billboardovych-ploch-ke-kampani-kraj-vysocina, age-reklamni-agentura-sro"
"13.05.2021",-26716.8,"Bezhotovostní platba","","pp#16065 FO 1289/2021, cen:vs, pronajem-billboardovych-ploch-ke-kampani-kraj-pardubicky, age-reklamni-agentura-sro",308,20007,42021,"pp#16065 FO 1289/2021, cen:vs, pronajem-billboardovych-ploch-ke-kampani-kraj-pardubicky, age-reklamni-agentura-sro"
"13.05.2021",-9147.6,"Bezhotovostní platba","","pp#16064 FO 1288/2021, cen:vs, pronajem-clv-a-produkce-kampani-kraj-kralovehradecky, age-reklamni-agentura-sro",308,20015,42021,"pp#16064 FO 1288/2021, cen:vs, pronajem-clv-a-produkce-kampani-kraj-kralovehradecky, age-reklamni-agentura-sro"
"13.05.2021",-12729.2,"Bezhotovostní platba","","pp#16063 FO 1287/2021, cen:vs, pronajem-clv-a-produkce-kampani-kraj-moravskoslezsky, age-reklamni-agentura-sro",308,20017,42021,"pp#16063 FO 1287/2021, cen:vs, pronajem-clv-a-produkce-kampani-kraj-moravskoslezsky, age-reklamni-agentura-sro"
"13.05.2021",-11567.6,"Bezhotovostní platba","","pp#16062 FO 1286/2021, cen:vs, pronajem-clv-a-produkce-kampani-kraj-olomoucky, age-reklamni-agentura-sro",308,20018,42021,"pp#16062 FO 1286/2021, cen:vs, pronajem-clv-a-produkce-kampani-kraj-olomoucky, age-reklamni-agentura-sro"
"13.05.2021",-11156.2,"Bezhotovostní platba","","pp#16061 FO 1285/2021, cen:vs, pronajem-clv-a-produkce-kampani-kraj-liberecky, age-reklamni-agentura-sro",308,20016,42021,"pp#16061 FO 1285/2021, cen:vs, pronajem-clv-a-produkce-kampani-kraj-liberecky, age-reklamni-agentura-sro"
"13.05.2021",-11107.8,"Bezhotovostní platba","","pp#16060 FO 1284/2021, cen:vs, pronajem-clv-a-produkce-kampani-kraj-jihomoravsky, age-reklamni-agentura-sro",308,20014,42021,"pp#16060 FO 1284/2021, cen:vs, pronajem-clv-a-produkce-kampani-kraj-jihomoravsky, age-reklamni-agentura-sro"
"13.05.2021",-7095.44,"Bezhotovostní platba","","pp#16058 FO 1282/2021, cen:vs, pronajem-clv-a-produkce-kampani-kraj-ustecky, age-reklamni-agentura-sro",308,20020,42021,"pp#16058 FO 1282/2021, cen:vs, pronajem-clv-a-produkce-kampani-kraj-ustecky, age-reklamni-agentura-sro"
"13.05.2021",-20954.78,"Bezhotovostní platba","","pp#16057 FO 1281/2021, cen:vs, pronajem-clv-a-produkce-kampani-kraj-stredocesky, age-reklamni-agentura-sro",308,20019,42021,"pp#16057 FO 1281/2021, cen:vs, pronajem-clv-a-produkce-kampani-kraj-stredocesky, age-reklamni-agentura-sro"
"13.05.2021",-13058.32,"Bezhotovostní platba","","pp#16053 FO 1277/2021, cen:vs, pronajem-clv-a-produkce-kampani-kraj-jihocesky, age-reklamni-agentura-sro",308,20013,42021,"pp#16053 FO 1277/2021, cen:vs, pronajem-clv-a-produkce-kampani-kraj-jihocesky, age-reklamni-agentura-sro"
"13.05.2021",-3000,"Karetní transakce","","Nákup: FACEBK *ZB86V4TVJ2,  Havover Reach, 5-7 Hanover Qua, fb.me/ads, DUBLIN 2, IRL, dne 12.5.2021, částka  3000.00 CZK",NA,8267,NA,"Nákup: FACEBK *ZB86V4TVJ2,  Havover Reach, 5-7 Hanover Qua, fb.me/ads, DUBLIN 2, IRL, dne 12.5.2021, částka  3000.00 CZK"
"12.05.2021",-25000,"Bezhotovostní platba","","pp#16051 FO 1275/2021, cen:vs, vizazisticke-prace-na-foceni-pro-kampan, erika-nespesna",NA,72021,42021,"pp#16051 FO 1275/2021, cen:vs, vizazisticke-prace-na-foceni-pro-kampan, erika-nespesna"
"12.05.2021",-24000,"Bezhotovostní platba","","pp#16050 FO 1274/2021, cen:vs, styling-na-foceni-7-1242021-pro-kampan, sarka-carvanova",NA,20210004,42021,"pp#16050 FO 1274/2021, cen:vs, styling-na-foceni-7-1242021-pro-kampan, sarka-carvanova"
"12.05.2021",-6000,"Bezhotovostní platba","","pp#16049 FO 1273/2021, cen:vs, styling-pro-kampan-do-parlamentnich-voleb-foceni-dne-2342021, sarka-carvanova",NA,20210005,42021,"pp#16049 FO 1273/2021, cen:vs, styling-pro-kampan-do-parlamentnich-voleb-foceni-dne-2342021, sarka-carvanova"
"12.05.2021",-277777.78,"Bezhotovostní platba","","pp#16048 FO 1272/2021, cen:vs, marketingove-sluzby-v-ramci-predvolebni-kampane-stran-pirati-a-stan, beefbrothers-sro",NA,5721,42021,"pp#16048 FO 1272/2021, cen:vs, marketingove-sluzby-v-ramci-predvolebni-kampane-stran-pirati-a-stan, beefbrothers-sro"
"12.05.2021",-592.9,"Bezhotovostní platba","","pp#16044 FO 1268/2021, cen:vs, pruzkum-na-predmet-kontaktni-kampane, click4survey-sro",NA,20210247,42021,"pp#16044 FO 1268/2021, cen:vs, pruzkum-na-predmet-kontaktni-kampane, click4survey-sro"
"12.05.2021",-35000,"Okamžitá odchozí platba","","pp#16038 FO 1262/2021, jhm:p, odmena-volebni-manazerka-duben, nikola-vlckova",308,2101001,42021,"pp#16038 FO 1262/2021, jhm:p, odmena-volebni-manazerka-duben, nikola-vlckova"
"12.05.2021",-5000,"Karetní transakce","","Nákup: FACEBK *5WG2D4FSG2,  Havover Reach, 5-7 Hanover Qua, fb.me/ads, DUBLIN 2, IRL, dne 11.5.2021, částka  5000.00 CZK",NA,6835,NA,"Nákup: FACEBK *5WG2D4FSG2,  Havover Reach, 5-7 Hanover Qua, fb.me/ads, DUBLIN 2, IRL, dne 11.5.2021, částka  5000.00 CZK"
"11.05.2021",-312772.9,"Bezhotovostní platba","","pp#16041 FO 1265/2021, cen:vs, sluzby-spojene-s-vyrobou-videi-diky-hejtmani-ockovani, beefbrothers-sro",NA,5821,42021,"pp#16041 FO 1265/2021, cen:vs, sluzby-spojene-s-vyrobou-videi-diky-hejtmani-ockovani, beefbrothers-sro"
"11.05.2021",-22000,"Bezhotovostní platba","","pp#16034 FO 1258/2021, cen:vs, specialista-onlinemarketingu-pro-kampan-duben-2021, jakub-ondracek",NA,2021001,42021,"pp#16034 FO 1258/2021, cen:vs, specialista-onlinemarketingu-pro-kampan-duben-2021, jakub-ondracek"
"11.05.2021",-2869.9,"Platba převodem uvnitř banky","","pp#16033 FO 1257/2021, jhc:p, 1000-placek-37-mm-se-spendlikem-odznaky-buttony, reklamnitechnologiecz",NA,20212661,42021,"pp#16033 FO 1257/2021, jhc:p, 1000-placek-37-mm-se-spendlikem-odznaky-buttony, reklamnitechnologiecz"
"11.05.2021",-4720,"Platba převodem uvnitř banky","","pp#16031 FO 1255/2021, cen:vs, sablony-pirati-a-stan-social, vratislav-filipek",NA,20210018,42021,"pp#16031 FO 1255/2021, cen:vs, sablony-pirati-a-stan-social, vratislav-filipek"
"11.05.2021",-3630,"Bezhotovostní platba","","pp#16013 FO 1235/2021, cen:vs, doprava-po-praze-koalicni-noviny-pro-snemovni-volby-2021-jarni-vlna, luova-publishing-sro",NA,1321,42021,"pp#16013 FO 1235/2021, cen:vs, doprava-po-praze-koalicni-noviny-pro-snemovni-volby-2021-jarni-vlna, luova-publishing-sro"
"11.05.2021",-56700,"Bezhotovostní platba","","pp#16012 FO 1234/2021, cen:vs, graficka-koalicni-listy-jaro-2021, jarmila-palata",NA,92021,42021,"pp#16012 FO 1234/2021, cen:vs, graficka-koalicni-listy-jaro-2021, jarmila-palata"
"11.05.2021",-510.96,"Platba převodem uvnitř banky","","pp#16011 FO 1233/2021, cen:vs, krizovka, alfasoft-sro",NA,2021367,42021,"pp#16011 FO 1233/2021, cen:vs, krizovka, alfasoft-sro"
"11.05.2021",-40000,"Platba převodem uvnitř banky","","pp#16004 FO 1226/2021, vys:p, proplaceni-prikazni-smlouva-prmm-jiri-svoboda-202104, jirisvobodahb",308,20210008,NA,"pp#16004 FO 1226/2021, vys:p, proplaceni-prikazni-smlouva-prmm-jiri-svoboda-202104, jirisvobodahb"
"10.05.2021",-65587,"Bezhotovostní platba","","pp#16014 FO 1236/2021, cen:vs, fotograficke-prace, mga-vojtech-vlk",NA,20210031,42021,"pp#16014 FO 1236/2021, cen:vs, fotograficke-prace, mga-vojtech-vlk"
"10.05.2021",-15000,"Bezhotovostní platba","","pp#16010 FO 1232/2021, cen:vs, ilustrace-komiks, david-borovicka",NA,21012,42021,"pp#16010 FO 1232/2021, cen:vs, ilustrace-komiks, david-borovicka"
"10.05.2021",-1800,"Bezhotovostní platba","","pp#16005 FO 1227/2021, cen:vv, cestovne-duben, cestovne-ceske-drahy-a-regio-jet",NA,111,NA,"pp#16005 FO 1227/2021, cen:vv, cestovne-duben, cestovne-ceske-drahy-a-regio-jet"
"10.05.2021",-40000,"Bezhotovostní platba","","pp#16001 FO 1223/2021, cen:vv, proplaceni-volebni-koordinator-202104, pavelstepanek",NA,4,NA,"pp#16001 FO 1223/2021, cen:vv, proplaceni-volebni-koordinator-202104, pavelstepanek"
"10.05.2021",-4000,"Bezhotovostní platba","","pp#15999 FO 1221/2021, zlk:p, foceni-kandidatu, petr-vrabec",8,182021,42021,"pp#15999 FO 1221/2021, zlk:p, foceni-kandidatu, petr-vrabec"
"10.05.2021",-32000,"Bezhotovostní platba","","pp#15998 FO 1220/2021, pha:p, proplaceni-sprava-socialnich-medii-ks-praha-202104, tomasvovsik",NA,20210009,42021,"pp#15998 FO 1220/2021, pha:p, proplaceni-sprava-socialnich-medii-ks-praha-202104, tomasvovsik"
"10.05.2021",-3133.68,"Platba převodem uvnitř banky","","pp#15953 FO 1183/2021, pak:p, material-na-placky, reklamnitechnologiecz-sro",8,20212590,42021,"pp#15953 FO 1183/2021, pak:p, material-na-placky, reklamnitechnologiecz-sro"
"10.05.2021",-101640,"Bezhotovostní platba","","pp#15752 FO 987/2021, cen:vs, stemmark-pruzkum, stemmark-as",308,20210203,42021,"pp#15752 FO 987/2021, cen:vs, stemmark-pruzkum, stemmark-as"
"10.05.2021",-786500,"Bezhotovostní platba","","pp#15751 FO 986/2021, cen:vs, stemmark-pruzkum, stemmark-as",308,20210202,42021,"pp#15751 FO 986/2021, cen:vs, stemmark-pruzkum, stemmark-as"
"08.05.2021",-3000,"Karetní transakce","","Nákup: FACEBK *47WZ247VJ2,  Havover Reach, 5-7 Hanover Qua, fb.me/ads, DUBLIN 2, IRL, dne 7.5.2021, částka  3000.00 CZK",NA,8267,NA,"Nákup: FACEBK *47WZ247VJ2,  Havover Reach, 5-7 Hanover Qua, fb.me/ads, DUBLIN 2, IRL, dne 7.5.2021, částka  3000.00 CZK"
"07.05.2021",-12000,"Bezhotovostní platba","","pp#15982 FO 1212/2021, cen:ft, medialni-poradenstvi-dle-smlouvy-o-poskytovani-sluzeb-za-obdobi-012021032021, petr-vybiral",NA,20210402,333,"pp#15982 FO 1212/2021, cen:ft, medialni-poradenstvi-dle-smlouvy-o-poskytovani-sluzeb-za-obdobi-012021032021, petr-vybiral"
"07.05.2021",-1500,"Bezhotovostní platba","","pp#15981 FO 1211/2021, cen:ft, administrace-a-medialni-prezentace-duben-2021, miroslav-tkac",NA,21051,333,"pp#15981 FO 1211/2021, cen:ft, administrace-a-medialni-prezentace-duben-2021, miroslav-tkac"
"07.05.2021",-100,"Bezhotovostní platba","","pp#15969 FO 1199/2021, plk:p, zabor-podani-plzen, mestsky-obvod-plzen-3",NA,6052021,42021,"pp#15969 FO 1199/2021, plk:p, zabor-podani-plzen, mestsky-obvod-plzen-3"
"07.05.2021",-43500,"Bezhotovostní platba","","pp#15967 FO 1197/2021, cen:mo, proplaceni-analytik-psavec-202104, jakubdusanek",NA,221004,NA,"pp#15967 FO 1197/2021, cen:mo, proplaceni-analytik-psavec-202104, jakubdusanek"
"07.05.2021",-3630,"Bezhotovostní platba","","pp#15962 FO 1192/2021, msk:p, 2021-medialni-tym-msk-facebook-reklama-duben02, jakub-dedek",NA,1192,NA,"pp#15962 FO 1192/2021, msk:p, 2021-medialni-tym-msk-facebook-reklama-duben02, jakub-dedek"
"07.05.2021",-1590,"Bezhotovostní platba","","pp#15960 FO 1190/2021, khk:p, propagace-ks-42021, alena-valentova",NA,505202101,NA,"pp#15960 FO 1190/2021, khk:p, propagace-ks-42021, alena-valentova"
"07.05.2021",-3971.3,"Platba převodem uvnitř banky","","pp#15958 FO 1188/2021, pha_praha3:p, propagace-pirati-praha-3-na-fb-duben-2021, facebook-ireland-ltd",NA,1188,NA,"pp#15958 FO 1188/2021, pha_praha3:p, propagace-pirati-praha-3-na-fb-duben-2021, facebook-ireland-ltd"
"07.05.2021",-50000,"Bezhotovostní platba","","pp#15918 FO 1149/2021, pha:p, proplaceni-rizeni-volebni-kampane-ks-praha-202104, laureenhollge",NA,20210008,42021,"pp#15918 FO 1149/2021, pha:p, proplaceni-rizeni-volebni-kampane-ks-praha-202104, laureenhollge"
"07.05.2021",-43500,"Okamžitá odchozí platba","","pp#15966 FO 1196/2021, cen:mo, proplaceni-analytik-psavec-202103, jakubdusanek",NA,2021003,NA,"pp#15966 FO 1196/2021, cen:mo, proplaceni-analytik-psavec-202103, jakubdusanek"
"06.05.2021",13500,"Platba převodem uvnitř banky","STAROSTOVÉ A NEZÁVISLÍ","STAN - převod prostředků na volební účet",NA,NA,NA,"STAN - převod prostředků na volební účet"
"06.05.2021",-3000,"Okamžitá odchozí platba","","pp#15949 FO 1179/2021, jhc:p, fotograficke-sluzby, gavex-galerie-vytvarnych-experimentu",NA,12021,42021,"pp#15949 FO 1179/2021, jhc:p, fotograficke-sluzby, gavex-galerie-vytvarnych-experimentu"
"05.05.2021",-30450,"Bezhotovostní platba","","pp#15932 FO 1163/2021, olk:p, 75-z-celkove-castky-za-vylep-plakatu-a2, dlouhy-jan",NA,32021,42021,"pp#15932 FO 1163/2021, olk:p, 75-z-celkove-castky-za-vylep-plakatu-a2, dlouhy-jan"
"05.05.2021",-531766.4,"Bezhotovostní platba","","pp#15930 FO 1161/2021, cen:vs, tisk-koalicnich-novin-pro-snemovni-volby-2021-jarni-vlna, luova-publishing-sro",NA,1221,42021,"pp#15930 FO 1161/2021, cen:vs, tisk-koalicnich-novin-pro-snemovni-volby-2021-jarni-vlna, luova-publishing-sro"
"05.05.2021",-43500,"Bezhotovostní platba","","pp#15924 FO 1155/2021, cen:mo, proplaceni-analyticka-psavkyne-202104, veronikasmidova",NA,20210003,NA,"pp#15924 FO 1155/2021, cen:mo, proplaceni-analyticka-psavkyne-202104, veronikasmidova"
"05.05.2021",-45000,"Bezhotovostní platba","","pp#15923 FO 1154/2021, pha:p, proplaceni-volebni-produkce-ks-praha-202104, oskarrejchrt",NA,20210004,42021,"pp#15923 FO 1154/2021, pha:p, proplaceni-volebni-produkce-ks-praha-202104, oskarrejchrt"
"05.05.2021",-40000,"Bezhotovostní platba","","pp#15915 FO 1146/2021, cen:vs, pr-podpora-kampane, eva-marinicova",NA,20210002,42021,"pp#15915 FO 1146/2021, cen:vs, pr-podpora-kampane, eva-marinicova"
"05.05.2021",-40000,"Platba převodem uvnitř banky","","pp#15851 FO 1083/2021, cen:mo, proplaceni-junior-mo-202104, alesvopat",NA,20210007,NA,"pp#15851 FO 1083/2021, cen:mo, proplaceni-junior-mo-202104, alesvopat"
"05.05.2021",-3500,"Bezhotovostní platba","","pp#15850 FO 1082/2021, cen:mo, sprava-ppc-kampani-duben, andrea-zelingrova",NA,20210028,NA,"pp#15850 FO 1082/2021, cen:mo, sprava-ppc-kampani-duben, andrea-zelingrova"
"05.05.2021",-41200,"Bezhotovostní platba","","pp#15917 FO 1148/2021, pha:p, proplaceni-media-manazer-pro-ks-praha-michal-polak-202104, michalpolak",NA,20210005,NA,"pp#15917 FO 1148/2021, pha:p, proplaceni-media-manazer-pro-ks-praha-michal-polak-202104, michalpolak"
"05.05.2021",-32000,"Bezhotovostní platba","","pp#15881 FO 1113/2021, pha:p, proplaceni-prikazni-smlouva-martin-sterba-socialni-site-2021-202104, martinsterba",NA,20210025,42021,"pp#15881 FO 1113/2021, pha:p, proplaceni-prikazni-smlouva-martin-sterba-socialni-site-2021-202104, martinsterba"
"05.05.2021",-2070.89,"Bezhotovostní platba","","pp#15871 FO 1103/2021, pha:p, reklamy-na-socialnich-sitich-duben-2021-2, tomas-vovsik",NA,421077,NA,"pp#15871 FO 1103/2021, pha:p, reklamy-na-socialnich-sitich-duben-2021-2, tomas-vovsik"
"05.05.2021",-4840,"Bezhotovostní platba","","pp#15870 FO 1102/2021, pha:p, reklamy-na-socialnich-sitich-duben-2021, tomas-vovsik",NA,421077,NA,"pp#15870 FO 1102/2021, pha:p, reklamy-na-socialnich-sitich-duben-2021, tomas-vovsik"
"05.05.2021",-22500,"Bezhotovostní platba","","pp#15843 FO 1073/2021, pha:p, tvorba-a-editace-textu, stepan-vorlicek",NA,210004,42021,"pp#15843 FO 1073/2021, pha:p, tvorba-a-editace-textu, stepan-vorlicek"
"05.05.2021",1000,"Okamžitá příchozí platba","MACHOVCOVÁ MILENA","Na volby 2021",NA,NA,193000,"MACHOVCOVÁ MILENA"
"04.05.2021",-35841,"Bezhotovostní platba","","pp#15911 FO 1142/2021, cen:ft, prace-volebniho-koordinatora-a-cestovni-naklady-duben-2021, jakub-sich",NA,42021,333,"pp#15911 FO 1142/2021, cen:ft, prace-volebniho-koordinatora-a-cestovni-naklady-duben-2021, jakub-sich"
"04.05.2021",-20000,"Bezhotovostní platba","","pp#15909 FO 1140/2021, cen:ft, odborne-analyzy-za-mesic-duben-2021, david-pergl",NA,202104,333,"pp#15909 FO 1140/2021, cen:ft, odborne-analyzy-za-mesic-duben-2021, david-pergl"
"04.05.2021",-20000,"Bezhotovostní platba","","pp#15907 FO 1138/2021, cen:ft, medialni-poradenstvi-za-mesic-duben-2021, tomas-pergl",NA,202107,333,"pp#15907 FO 1138/2021, cen:ft, medialni-poradenstvi-za-mesic-duben-2021, tomas-pergl"
"04.05.2021",-12100,"Platba převodem uvnitř banky","","pp#15905 FO 1136/2021, cen:ft, pr-sluzby-pro-hejtmana-petra-kulhanka-stan-karlovarsky-kraj-duben, petr-nutil",NA,20210029,333,"pp#15905 FO 1136/2021, cen:ft, pr-sluzby-pro-hejtmana-petra-kulhanka-stan-karlovarsky-kraj-duben, petr-nutil"
